Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_Low,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Day_Idx,ADR,ATR,ATR4,SMA4,SMA8,SMA16,SMA32,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,Sig_High,Sig_Low,SMA_Trend,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,Hammer,Shooting_Star,Bull_Engulf,Bear_Engulf,Dark_Cloud,Piercing,ILR,IHR,S_R,S_R_Level,BBU_BO,BBL_BO,Bull_SMA_BO,Bear_SMA_BO,Bull_BBR,Bear_BBR,Bear_BBR_C1,Bear_BBR_C2,Bear_BBR_C3,Bear_BBR_C4,Bear_BBR_V2,Bull_BBR_C1,Bull_BBR_C2,Bull_BBR_C3,Bull_BBR_C4,Bull_BBR_V2,Bull_TC,Bear_TC,Bull_TC_Candle,Bear_TC_Candle,Bull_BM,Bear_BM,Bull_TM,Bear_TM,S_R_Signal,S_R_Entry,Symbol
2025-07-01 11:45:00-04:00,1.366425,1.36653,1.36587,1.36597,7473,0.0004550000000000942,0.000660000000000105,0.00010500000000002174,9.999999999998899e-05,0.8484848484848893,0.15909090909091675,74,1.36664,1.35913,0.007510000000000128,0.0892143808255871,0.028628495339556935,1.370005,1.36001,78,0.007619,0.0011350000000000342,0.0009037500000000365,1.3662575000000001,1.36546375,1.364086875,1.3621106250000001,1.3673424718634797,1.3608312781365202,0.13805022499025113,0.1791033287377757,0.13071931360676692,71.86176990433283,True,1.36188,1.35913,2,56.08828646355967,66.83839836404559,51.328543302981274,69.48045100984208,54.64432535763672,32.18717317799026,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 12:00:00-04:00,1.36597,1.36673,1.36588,1.366175,7474,0.00020500000000001073,0.0008500000000000174,0.0005550000000000832,8.999999999992347e-05,0.6529411764706727,0.8941176470589157,75,1.36673,1.35913,0.007600000000000051,0.07302631578948414,0.10000000000001169,1.370005,1.36001,78,0.007619,0.0011441666666667054,0.0008450000000000402,1.3661925,1.365680625,1.364405,1.36228875,1.3674102204578034,1.3613997795421968,0.12972687728349186,0.17040394897408837,0.10810573106957927,72.70947078615704,True,1.36188,1.35913,2,4.051683837802155,65.05609473657564,50.84581824414662,52.1879857039464,57.64613082023381,35.3146825186148,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 12:15:00-04:00,1.366175,1.36665,1.366065,1.366375,7475,0.00019999999999997797,0.0005849999999998357,0.0002750000000000252,0.00010999999999983245,0.4700854700856453,0.8119658119660456,76,1.36673,1.35913,0.007600000000000051,0.046710526315803004,0.07302631578948414,1.370005,1.36001,78,0.007619,0.0011537500000000274,0.0007212500000000066,1.36623625,1.36602375,1.364646875,1.36249328125,1.367624300219464,1.3616694497805362,0.12663532461464497,0.14678705800721403,0.10391882515394671,73.53904682714006,True,1.36188,1.35913,2,-4.051683837844352,61.82140989004577,51.903785752677905,32.35709392760625,59.360796252066535,37.620233770153284,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 12:30:00-04:00,1.366375,1.366395,1.365545,1.36587,7476,0.0005049999999999777,0.0008500000000000174,2.0000000000131024e-05,0.0003249999999999087,0.6176470588236447,0.023529411764859547,77,1.36673,1.35913,0.007600000000000051,0.11315789473685225,0.046710526315803004,1.370005,1.36001,78,0.007619,0.0011350000000000156,0.0007362499999999939,1.3660975,1.366134375,1.364856875,1.3626759375,1.3676713218261989,1.3620424281738013,0.07422939493196581,0.11269496664256065,0.05041737434922825,67.9739010597915,,1.36188,1.35913,2,-17.571258778314824,56.41979960592393,52.23081672799335,9.629256921300662,59.94515681162169,39.593370859392266,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 12:45:00-04:00,1.36587,1.366375,1.365585,1.366065,7477,0.00019500000000016726,0.0007899999999998464,0.00030999999999981043,0.0002849999999998687,0.3924050632909756,0.63924050632921,78,1.36673,1.35913,0.007600000000000051,0.08749999999998831,0.11315789473685225,1.370005,1.36001,78,0.007619,0.0010783333333333294,0.0007687499999999292,1.36612125,1.366189375,1.3650678125,1.36286984375,1.3677010969717909,1.362434528028209,0.07305040019761709,0.09575989471218434,0.03788731191697273,68.94196594342421,,1.36188,1.35913,2,-20.973493421335334,54.52272254355701,51.45635130194871,-9.636188049923089,60.35816020771791,41.54594415823778,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 13:00:00-04:00,1.366065,1.366375,1.36586,1.36591,7478,0.00015500000000012726,0.0005149999999998212,0.00030999999999981043,4.999999999988347e-05,0.9029126213594159,0.6019417475726565,79,1.36673,1.35913,0.007600000000000051,0.10789473684211018,0.08749999999998831,1.370005,1.36001,78,0.007619,0.0010195833333333144,0.0006849999999998801,1.366055,1.3661237499999999,1.36527,1.36305515625,1.3676187443453898,1.3629212556546102,0.04687717447830641,0.08093637156019773,0.043214895222197104,67.21922592290906,,1.36188,1.35913,2,-8.063246165687021,54.01387998154444,51.65247450711962,-12.664920550795383,60.6704903544961,43.31150105339408,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 13:15:00-04:00,1.36591,1.36627,1.36528,1.365415,7479,0.0004949999999999122,0.0009900000000000464,0.000360000000000138,0.00013499999999999623,0.8636363636363739,0.363636363636486,80,1.36673,1.35913,0.007600000000000051,0.17302631578946662,0.10789473684211018,1.370005,1.36001,78,0.007619,0.0009962499999999948,0.0007862499999999328,1.365815,1.366025625,1.3654334375,1.3632298437500001,1.3674056910294365,1.3634611839705633,0.0013503038297944941,0.061267175464215416,0.011237274244637309,61.94627756710147,,1.36188,1.35913,2,-45.59065721464222,50.6306827576295,50.19442890774561,-23.04966389499485,60.72552959977603,44.880505096522135,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,True,,,USDCAD
2025-07-01 13:30:00-04:00,1.365415,1.365415,1.365005,1.365185,7480,0.00022999999999995246,0.00041000000000002146,0.0,0.000180000000000069,0.5609756097559523,0.0,81,1.36673,1.35913,0.007600000000000051,0.203289473684197,0.17302631578946662,1.370005,1.36001,78,0.007619,0.000837499999999991,0.0006762499999999338,1.36564375,1.365870625,1.3655215625,1.3634059375,1.3673066525493742,1.3637364724506256,0.02464717579293473,0.007803794749660101,0.03782895226159221,59.628019620106045,,1.36188,1.35913,2,-53.88987414741218,39.98123465890917,49.46181799279279,-32.12931773726919,59.704985986332176,46.15690624868336,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,True,,,USDCAD
2025-07-01 13:45:00-04:00,1.365185,1.36527,1.364955,1.365,7481,0.00018500000000010175,0.00031500000000006523,8.499999999989072e-05,4.500000000007276e-05,0.8571428571426557,0.26984126984086704,82,1.36673,1.35913,0.007600000000000051,0.2276315789473681,0.203289473684197,1.370005,1.36001,78,0.007619,0.0007433333333333181,0.0005574999999999886,1.3653775000000001,1.365749375,1.3656065625,1.36357078125,1.3671364592234343,1.3640766657765657,0.044417075653883184,0.024645641668848237,0.04771231465139443,57.773018326974494,,1.36188,1.35913,0,-55.56101069118836,29.988527950678584,48.654590619099565,-40.77619705473244,57.862208211437526,47.213621258791385,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,True,,,USDCAD
2025-07-01 14:00:00-04:00,1.365,1.365215,1.364825,1.3651,7482,9.999999999998899e-05,0.0003900000000001125,0.00011500000000008725,0.00017500000000003624,0.29487179487193355,0.5512820512820877,83,1.36673,1.35913,0.007600000000000051,0.21447368421052754,0.2276315789473681,1.370005,1.36001,78,0.007619,0.0006854166666666606,0.0005262500000000614,1.365175,1.365615,1.3656478125,1.363744375,1.367082285263553,1.364213339736447,0.040113746383643276,0.03169283442175433,0.060250709770755584,58.517098868819005,,1.36673,1.35913,0,-57.38075692880817,22.82298059767193,48.44536683425145,-53.10557474551273,55.45008906271822,48.155265679932185,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 14:15:00-04:00,1.3651,1.36559,1.365005,1.365495,7483,0.0003949999999999232,0.0005850000000000577,9.500000000017828e-05,9.499999999995623e-05,0.1623931623934511,0.8376068376069284,84,1.36673,1.35913,0.007600000000000051,0.1625000000000117,0.21447368421052754,1.370005,1.36001,78,0.007619,0.0006441666666666679,0.0004250000000000642,1.365195,1.365505,1.365764375,1.3639109375,1.3667600209900486,1.3647687290099513,0.019723387498668365,0.012767575666178718,0.05560073273985461,61.38406327583148,,1.36673,1.35913,0,-31.313543270217096,27.74624009039113,48.589393936427,-49.53629625940645,53.42565621563426,49.09423208456768,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 14:30:00-04:00,1.365495,1.36565,1.365215,1.36531,7484,0.0001849999999998797,0.0004349999999999632,0.00015500000000012726,9.499999999995623e-05,0.7816091954023809,0.35632183908078247,85,1.36673,1.35913,0.007600000000000051,0.1868421052631536,0.1625000000000117,1.370005,1.36001,78,0.007619,0.0006145833333333258,0.00043125000000004965,1.36522625,1.365435,1.3657846875,1.36407515625,1.3667277772939088,1.364841597706091,0.034755661294518944,0.0098615470822444,0.041711369677357016,59.33540078299071,,1.36673,1.35913,0,9.694444285204979,24.524842885978526,47.793738387062405,-33.64021665125216,51.19343259083988,49.75558272144017,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 14:45:00-04:00,1.36531,1.365455,1.36501,1.3652,7485,0.0001100000000000545,0.0004450000000000287,0.00014500000000006175,0.00018999999999991246,0.5730337078653928,0.32584269662933124,86,1.36673,1.35913,0.007600000000000051,0.20131578947368697,0.1868421052631536,1.370005,1.36001,78,0.007619,0.0005966666666666528,0.0004637500000000405,1.36527625,1.365326875,1.365758125,1.364225625,1.366740818206194,1.364775431793806,0.04086558152454447,0.022194632742884007,0.05477726885204343,58.10546775071814,,1.36673,1.35913,0,15.154068050318413,-1.1934894239792544,46.36877952293351,-15.961446965875467,47.0729772971173,49.870275080872005,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 15:00:00-04:00,1.3652,1.365645,1.364905,1.36504,7486,0.00015999999999993797,0.0007399999999999629,0.0004450000000000287,0.00013499999999999623,0.8175675675675635,0.6013513513514203,87,1.36673,1.35913,0.007600000000000051,0.22236842105262605,0.20131578947368697,1.370005,1.36001,78,0.007619,0.0005874999999999816,0.0005512500000000031,1.36526125,1.365218125,1.3656709375,1.3643589062500001,1.3666454451882073,1.3646964298117927,0.04619981890769232,0.0018992496133437902,0.05608506990725796,56.29498935100102,,1.36673,1.35913,0,6.654425046007961,-20.765057623971718,43.40545433330993,0.047348527828564135,41.635605427155475,49.537328184497404,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 15:15:00-04:00,1.36504,1.365055,1.364805,1.364965,7487,7.500000000004725e-05,0.00024999999999986144,1.4999999999876223e-05,0.00015999999999993797,0.3599999999998934,0.059999999999538145,88,1.36673,1.35913,0.007600000000000051,0.23223684210526377,0.22236842105262605,1.370005,1.36001,78,0.007619,0.000559583333333317,0.00046749999999995406,1.36512875,1.365161875,1.36559375,1.3644896875,1.366583923595891,1.364603576404109,0.04604224352959698,0.03945170370031587,0.057758758781657704,55.43140994737045,,1.36673,1.35913,0,-26.18180753143818,-28.71906920832731,41.35450365540008,1.3302824625232927,35.679594086963064,48.995572714144615,True,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 15:30:00-04:00,1.364965,1.36521,1.36494,1.365105,7488,0.000140000000000029,0.00026999999999999247,0.00010500000000002174,2.4999999999941735e-05,0.38888888888898027,0.9074074074076206,89,1.36673,1.35913,0.007600000000000051,0.21381578947368113,0.23223684210526377,1.370005,1.36001,78,0.007619,0.0005112499999999817,0.0004262499999999614,1.3650775,1.365151875,1.36551125,1.364635625,1.3664278708321873,1.3645946291678126,0.029750761848351043,0.022061334170620686,0.04183414819906552,56.752371945039485,,1.36673,1.35913,0,-31.487469364234684,-28.026000755414344,42.68831257035725,-8.965195949836623,29.72894981570366,48.52338603726544,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 15:45:00-04:00,1.365105,1.365135,1.364545,1.36461,7489,0.0004949999999999122,0.0005900000000000905,2.999999999997449e-05,6.500000000020378e-05,0.8898305084742477,0.05084745762706761,90,1.36673,1.35913,0.007600000000000051,0.27894736842103757,0.21381578947368113,1.370005,1.36001,78,0.007619,0.0004945833333333353,0.0004624999999999768,1.36493,1.365103125,1.36542625,1.3647565625,1.3664069353470916,1.3644455646529086,0.05977986727587542,0.021330335490479708,0.06454028549694035,51.04636687945551,,1.36673,1.35913,0,-33.52447324858032,-29.17607906796048,41.65575848468692,-21.134831274561307,23.728044976203282,47.918836986122045,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,True,,,USDCAD
2025-07-01 16:00:00-04:00,1.36461,1.364795,1.364205,1.36478,7490,0.00017000000000000348,0.0005900000000000905,1.4999999999876223e-05,0.00040500000000021075,0.025423728813345634,0.31355932203364634,91,1.36673,1.35913,0.007600000000000051,0.2565789473684057,0.27894736842103757,1.370005,1.36001,78,0.007619,0.0005008333333333578,0.0004250000000000087,1.364865,1.365063125,1.3653390625,1.36487203125,1.3662854187935674,1.3643927062064325,0.040946788629642565,0.039848160427179036,0.08306086972444127,52.78535768360857,,1.36673,1.35913,-1,-35.31121343962669,-29.854028212399246,38.23884632697416,-31.62624089596997,17.79616229189235,47.130901241298766,True,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 16:15:00-04:00,1.36478,1.364925,1.364255,1.364275,7491,0.0005050000000001997,0.0006699999999999484,0.0001449999999998397,1.999999999990898e-05,0.9701492537314769,0.2164179104475386,92,1.36673,1.35913,0.007600000000000051,0.32302631578948415,0.2565789473684057,1.370005,1.36001,78,0.007619,0.0004741666666666829,0.0005300000000000304,1.3646925,1.364910625,1.3652078125,1.36492734375,1.3661251181248464,1.3642905068751536,0.06832750966257028,0.02071571063471793,0.06979248809418977,47.44495974561291,,1.36673,1.35913,-1,-38.36748538484869,-36.05929896474486,29.651597211064303,-34.6726603593226,11.678617988467938,45.74013945744792,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 16:30:00-04:00,1.364275,1.3647,1.364205,1.3646,7492,0.00032500000000013074,0.0004950000000001342,9.999999999998899e-05,7.00000000000145e-05,0.202020202020125,0.8585858585858677,93,1.36673,1.35913,0.007600000000000051,0.2802631578947304,0.32302631578948415,1.370005,1.36001,78,0.007619,0.00048125000000002566,0.0005862500000000659,1.36456625,1.364821875,1.3651284375000001,1.36499265625,1.3660222965405513,1.364234578459449,0.038709727633235214,0.03138440957135951,0.06764473397765804,50.85794322873492,,1.36673,1.35913,-1,-44.88038476769734,-35.072053362729626,21.90423740811651,-38.02088921018826,5.960377177927091,43.844728249955615,,,,,,True,,,,,False,False,,,True,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 16:45:00-04:00,1.3646,1.364715,1.36446,1.36459,7493,1.0000000000065512e-05,0.0002549999999998942,0.00011499999999986521,0.00012999999999996348,0.49019607843130425,0.45098039215652125,94,1.36673,1.35913,0.007600000000000051,0.2815789473684232,0.2802631578947304,1.370005,1.36001,78,0.007619,0.0004762500000000114,0.0005025000000000168,1.36456125,1.364745625,1.36503625,1.36505203125,1.3658224950317808,1.3642500049682191,0.03269143951305186,0.023534173543014018,0.042214996121893826,50.74977510461228,,1.36673,1.35913,-2,-23.629377730678975,-29.764159822303775,22.568991905246648,-35.54711533071293,0.6924470300607919,42.039268287661734,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 17:15:00-04:00,1.36456,1.36463,1.364545,1.3646,7494,4.0000000000040004e-05,8.500000000011276e-05,2.999999999997449e-05,1.5000000000098268e-05,0.35294117646981993,0.8235294117637839,0,1.36463,1.364545,8.500000000011276e-05,0.35294117646981993,0.8235294117637839,1.36673,1.35913,79,0.007673,0.00045083333333334474,0.0003762500000000224,1.3645162499999999,1.364690625,1.364954375,1.3651121875,1.365623767214998,1.3642849827850019,0.02596240625258312,0.023764530590990075,0.02999184496551726,50.861254164311404,,,,-2,-9.462322208045226,-30.122664265539285,21.724191501409095,-29.084892522817558,-4.566086985381941,40.168750599804824,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 17:30:00-04:00,1.3646,1.364655,1.364565,1.364605,7495,5.000000000032756e-06,8.999999999992347e-05,4.999999999988347e-05,3.500000000000725e-05,0.5555555555547331,0.6111111111106999,1,1.364655,1.364545,0.0001100000000000545,0.45454545454417,0.4999999999989907,1.36673,1.35913,79,0.007673,0.0004095833333333336,0.00023125000000001616,1.36459875,1.364645625,1.36490375,1.36516859375,1.3655481925885988,1.3642593074114013,0.02188799027037725,0.01822472830044835,0.024818599846330135,50.920503557256,,,,-2,7.125016348927119,-23.82944947794387,21.233222581844135,-17.711767089373605,-9.219845250105276,38.35867520443598,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 17:45:00-04:00,1.364605,1.364655,1.364545,1.364585,7496,2.0000000000131024e-05,0.0001100000000000545,4.999999999988347e-05,4.0000000000040004e-05,0.6363636363634528,0.45454545454417,2,1.364655,1.364545,0.0001100000000000545,0.6363636363634528,0.45454545454417,1.36673,1.35913,79,0.007673,0.00038250000000000783,0.00013499999999999623,1.364595,1.364580625,1.36486625,1.36519390625,1.3655106925885987,1.3642218074114012,0.020606414731114547,0.015477707064702946,0.023537104826209212,50.65988057275201,,,,-2,14.708303899705498,-16.370150900082578,15.237441835675787,-2.814594922522896,-12.74180684754226,36.219651694616175,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 18:00:00-04:00,1.364585,1.36472,1.364325,1.364665,7497,8.000000000008001e-05,0.0003949999999999232,5.499999999991623e-05,0.00025999999999992696,0.13924050632892893,0.3417721518987911,3,1.36472,1.364325,0.0003949999999999232,0.13924050632892893,0.3417721518987911,1.36673,1.35913,79,0.007673,0.00037833333333333236,0.00017000000000000348,1.36461375,1.3645875,1.3648453125,1.3652259375,1.3654927735871512,1.3641978514128488,0.013211204108520258,0.009181443409912426,0.03812245206358894,51.7143329596579,,,,-2,2.8624052260881667,-11.022709195703678,10.82131772569255,3.8083508166688897,-15.305009169191152,33.85507213877823,True,,True,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 18:15:00-04:00,1.364665,1.364925,1.36463,1.36471,7498,4.500000000007276e-05,0.0002949999999999342,0.0002149999999998542,3.500000000000725e-05,0.7288135593217022,0.8813559322033389,4,1.364925,1.364325,0.0005999999999999339,0.3583333333331298,0.4333333333332593,1.36673,1.35913,79,0.007673,0.00034124999999999667,0.00022249999999995884,1.36464125,1.36457875,1.3648209375,1.365234375,1.3654574830477615,1.3641843919522385,0.008128355665697574,0.0076246265821919386,0.013989930455619786,52.325644867459744,,,,-2,8.76410082788274,-8.589126455060088,7.682586204158817,8.364956575650881,-17.268265859986904,31.307398349397445,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,True,False,False,False,False,,,,,USDCAD
2025-07-01 18:30:00-04:00,1.36471,1.36471,1.36452,1.364525,7499,0.00018500000000010175,0.0001900000000001345,0.0,5.000000000032756e-06,0.973684210526162,0.0,5,1.364925,1.364325,0.0005999999999999339,0.6666666666666666,0.3583333333331298,1.36673,1.35913,79,0.007673,0.0003362500000000194,0.0002475000000000116,1.36462125,1.36461,1.3647603125,1.36526234375,1.365306932440521,1.3642136925594792,0.017242038608891945,0.003686544775603787,0.017608403307091125,49.57343485856472,,,,-2,1.4320961841528341,-15.819193947480823,6.919247743867035,6.94172653445731,-19.991105487353902,28.703014212362447,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 18:45:00-04:00,1.364525,1.36462,1.364495,1.36459,7500,6.499999999998174e-05,0.00012499999999993072,2.999999999997449e-05,2.999999999997449e-05,0.23999999999992894,0.7600000000000711,6,1.364925,1.364325,0.0005999999999999339,0.5583333333333519,0.6666666666666666,1.36673,1.35913,79,0.007673,0.0003241666666666809,0.00025124999999998066,1.3646225,1.36460875,1.3647153125,1.36525,1.3651869117571824,1.3642437132428176,0.009182318015504051,0.0069840573434655755,0.01614347681029527,50.54824280459914,,,,-2,-3.5763343749890377,-19.396316670474093,2.9814612199964023,2.3705669657836754,-22.73617795963219,25.90224688942082,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 19:00:00-04:00,1.36459,1.364785,1.36457,1.364715,7501,0.00012499999999993072,0.0002149999999998542,7.00000000000145e-05,1.999999999990898e-05,0.32558139534912545,0.9069767441864067,7,1.364925,1.364325,0.0005999999999999339,0.350000000000111,0.5583333333333519,1.36673,1.35913,79,0.007673,0.0002929166666666612,0.0002062499999999634,1.364635,1.364624375,1.364685,1.3652215625,1.3650849999999999,1.364285,0.0021983094999926353,0.007327698333314208,0.00842685308330239,52.434400620397106,,,,-2,2.6242200278098045,-14.092402018469935,-7.741194561982771,2.311020666214085,-23.542359996787855,22.520373509113554,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 19:15:00-04:00,1.364715,1.364825,1.36455,1.36458,7502,0.00013499999999999623,0.0002750000000000252,0.0001100000000000545,2.999999999997449e-05,0.8909090909091937,0.4000000000001615,8,1.364925,1.364325,0.0005999999999999339,0.5750000000001295,0.350000000000111,1.36673,1.35913,79,0.007673,0.0002666666666666558,0.00020124999999998616,1.3646025,1.364621875,1.36465625,1.36516359375,1.3650139422559966,1.3642985577440032,0.005587487691497396,0.012365751448399612,0.007785843504543685,50.22746318042712,,,,-2,-3.814074834315267,-11.137666668662327,-16.067502767151055,-0.8335232493354165,-22.94064806208102,18.803313690334743,,,,True,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 19:30:00-04:00,1.36458,1.364615,1.364345,1.36438,7503,0.00019999999999997797,0.00026999999999999247,3.500000000000725e-05,3.500000000000725e-05,0.8703703703703399,0.1296296296296601,9,1.364925,1.364325,0.0005999999999999339,0.9083333333334629,0.5750000000001295,1.36673,1.35913,79,0.007673,0.00023333333333332615,0.00022124999999995065,1.36456625,1.36459375,1.3646196875,1.36510671875,1.3649629707057866,1.3642764042942135,0.01756441755865704,0.0003435022990722907,0.020129234724978864,47.09508459276716,,,,-2,-12.907408671277055,-12.282117314649016,-20.947470586957433,-4.418399463192889,-21.913338568726125,14.909440300187397,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 19:45:00-04:00,1.36438,1.364685,1.36438,1.36449,7504,0.0001100000000000545,0.0003049999999999997,0.00019499999999994522,0.0,0.6393442622949029,1.0,10,1.364925,1.364325,0.0005999999999999339,0.7250000000000185,0.9083333333334629,1.36673,1.35913,79,0.007673,0.0002174999999999816,0.0002662499999999679,1.3645412499999998,1.364581875,1.36458125,1.36504625,1.3648205327824983,1.364341967217502,0.00668703310998141,0.007603065042836182,0.014748114119269386,48.96238746905829,,,,-2,-11.539297860147872,-14.036243467895059,-21.36274563283136,-6.409140334482598,-21.038978738256173,10.906249162488109,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 20:00:00-04:00,1.36449,1.36456,1.364095,1.36437,7505,0.00011999999999989797,0.0004649999999999377,7.00000000000145e-05,0.0002750000000000252,0.40860215053750093,0.1505376344086535,11,1.364925,1.364095,0.0008299999999998864,0.668674698795105,0.5240963855421961,1.36673,1.35913,79,0.007673,0.00023499999999998522,0.0003287499999999888,1.364455,1.364545,1.36456625,1.36499625,1.3648256844811315,1.3643068155188685,0.014381859437011422,0.0004580210011778786,0.0345347834888869,47.03078285451533,,,,-2,-20.34645939805569,-10.099881703683005,-20.215178520383233,-12.151810190948972,-19.84671640298883,7.039315599671225,True,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 20:15:00-04:00,1.36437,1.36446,1.36417,1.36437,7506,0.0,0.00028999999999990145,8.999999999992347e-05,0.00019999999999997797,0.3103448275860485,0.3103448275860485,12,1.364925,1.364095,0.0008299999999998864,0.668674698795105,0.668674698795105,1.36673,1.35913,79,0.007673,0.00025208333333330096,0.00033249999999995783,1.3644025,1.3645025,1.364540625,1.36493984375,1.364791395687083,1.3642898543129172,0.01250420814697106,0.0059085818716504935,0.027161155425472053,47.03078285451533,,1.364925,,-2,-24.820541335466153,-7.711892412661948,-19.528959753572952,-17.403426816236692,-18.46283291550525,3.42882771963703,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 20:30:00-04:00,1.36437,1.36449,1.364265,1.36439,7507,1.999999999990898e-05,0.0002249999999999197,9.999999999998899e-05,0.00010500000000002174,0.4444444444445541,0.5333333333330702,13,1.364925,1.364095,0.0008299999999998864,0.6445783132530427,0.668674698795105,1.36673,1.35913,79,0.007673,0.0002633333333333006,0.00032124999999993964,1.364405,1.364485625,1.3645478125,1.3648778125,1.3647730059931897,1.36432261900681,0.011565186544162208,0.004236751506273862,0.02072573034151858,47.424105107506314,,1.364925,,-2,-9.462322208003965,-3.516879666978858,-21.54369361230977,-16.54215520041842,-16.428931709394874,0.22912204317615045,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
2025-07-01 20:45:00-04:00,1.36439,1.3644,1.36403,1.36405,7508,0.00034000000000000696,0.00036999999999998145,1.0000000000065512e-05,1.999999999990898e-05,0.9459459459461892,0.02702702702720544,14,1.364925,1.36403,0.0008949999999998681,0.9776536312850146,0.5977653631285262,1.36673,1.35913,79,0.007673,0.00028499999999996123,0.0003374999999999351,1.364295,1.364418125,1.3645134375,1.3648209375,1.3648409416745917,1.3641859333254085,0.0339635717218877,0.008313402923159954,0.035429295653236596,41.79628404228277,,1.364925,,-2,-19.71429451528572,-5.178284704292436,-21.621105074979315,-18.585904364202882,-14.560571168242548,-2.4912118620173387,,,,,,,,,,,False,True,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,USDCAD
