Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_H_Idx,Iday_Low,Iday_L_Idx,Iday_HClose,Iday_HC_Idx,Iday_LClose,Iday_LC_Idx,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Yday_Range,Day_Idx,Yday_Open,Yday_Close,Yday_HClose,Yday_LClose,Yday_BPR,Yday_CPH,Yday_OPH,ADR,ATR,ATR4,ATR16,SMA4,SMA16,SMA32,SMA192,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA192_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,SMA192_Slope_SMA,Sig_High,Sig_Low,SMA_Trend,Close_GT_SMA4,Close_LT_SMA4,Velocity,Velocity_H,Velocity_L,Momentum,Slope_CHG,Slope_DVG,Slope_Sync,D_IB,DMB_H_Idx,DMB_H,DMB_L_Idx,DMB_L,Session,TYO_High,TYO_Low,LDN_High,LDN_Low,NY_High,NY_Low,Session_Range,Hammer,Bull_Pinbar,Shooting_Star,Bear_Pinbar,Bull_BBR_C1,Bear_BBR_C1,Bull_TC,Bear_TC,Bull_XM_V2,Bear_XM_V2,Sig_HClose,Sig_LClose,IB,MB_Idx,MB_High,MB_Low,Vol_Spike,Dev_Spike,BS_SMA_16_32_X,BOD_Slope_16,Iday_SMA_X,Consolidation,Trend_16_32,Levels,Session_Levels,S_Test,S_Level,ST_Count,R_Test,R_Level,RT_Count,Min_Dist,Max_H_Rtm,H_Rtm,Max_L_Rtm,L_Rtm,DMB_H_Max_Rtm,DMB_H_Rtm,DMB_L_Max_Rtm,DMB_L_Rtm,SLB,SBO,SBO_Level,SBO_TS,SBO_Confirmed,SBO_Failed,Bull_Pullback,Bear_Pullback,Bull_M,Bear_M,Bull_Range_BO,Bear_Range_BO,SLB_Signal,SBO_Signal,SBO_Fail_Signal,SFBO_Reversal,Symbol,Entry,SL,TP
2026-08-27 14:15:00-04:00,1.35875,1.35885,1.35845,1.35845,844,0.00029999999999996696,0.00039999999999995595,9.999999999998899e-05,0.0,1.0,0.25,84,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.5714285714285815,0.4761904761904963,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.0004875000000000111,0.0003750000000000142,0.0005375000000000241,1.3587875,1.3591,1.358703125,1.3608880208333334,1.3600778803607805,1.3581221196392195,0.04782576705172831,0.0183945257891313,0.04782576705172831,45.30995332069425,,-43.15238973400649,0.0,2.6837751594310033,-8.807818820090953,-36.25507163839451,13.064834637350458,-0.0706567810304169,-4.262534005734453,1.36025,1.3571,0,0,7,-1.4999999999998348,-0.5000000000010552,-0.49999999999994493,-1,-13.794636191223955,0,,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,False,,,,False,0,14,-1.6636376728824307,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.5714285714285815,1.1454545454545277,0.6363636363635997,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.35845,0.0003750000000000142,0.0005625000000000213
2026-08-27 14:30:00-04:00,1.35845,1.35865,1.35835,1.35855,845,9.999999999998899e-05,0.00029999999999996696,9.999999999998899e-05,9.999999999998899e-05,0.3333333333333333,0.6666666666666666,85,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.5396825396825531,0.5714285714285815,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00047916666666666014,0.00036250000000004334,0.0005125000000000129,1.3586624999999999,1.35909375,1.3587265625,1.3608570312500001,1.3600842517667828,1.3581032482332172,0.040008277574675406,0.03265043342301265,0.05472396587800091,46.46531246670672,,-32.005383208114964,-1.7899106082419005,6.683864108065745,-8.807818820090953,-33.46832000692163,12.02323509923313,0.4970262021826561,-4.308408062089094,1.36025,1.3571,-1,0,8,0.49999999999994493,-0.9999999999998899,-0.49999999999994493,0,11.147006525891527,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,False,,,,False,0,15,-1.6859079461142867,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.6031746031746099,1.1454545454545277,0.5636363636363357,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.35855,0.00036250000000004334,0.000543750000000065
2026-08-27 14:45:00-04:00,1.35855,1.359,1.35855,1.3589,846,0.0003500000000000725,0.00045000000000006146,9.999999999998899e-05,0.0,0.2222222222221674,1.0,86,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.4285714285714185,0.5396825396825531,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00042916666666666564,0.0003875000000000406,0.0004812500000000164,1.3586624999999999,1.3591374999999999,1.35876875,1.360828125,1.3600224435010213,1.3582525564989785,0.01747431735198908,0.010116710045885836,0.04322594292335861,50.37887340620692,,0.0,12.339087278298319,11.911215431990305,-8.224081131864128,-26.128881621225997,12.076803594454738,1.3078842928040737,-4.348133435426294,1.36025,1.3571,-1,1,0,1.7500000000003624,1.7500000000003624,0.9999999999998899,0,32.005383208114964,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,True,False,False,False,1.35995,1.35745,False,,,,False,0,16,-1.378619384654512,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.5396825396825531,1.1454545454545277,0.6909090909090879,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.3589,0.0003875000000000406,0.0005812500000000609
2026-08-27 15:00:00-04:00,1.3589,1.35905,1.3588,1.3589,847,0.0,0.0002500000000000835,0.0001500000000000945,9.999999999998899e-05,0.6000000000001776,0.6000000000001776,87,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.4285714285714185,0.4285714285714185,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.0004083333333333439,0.00035000000000001696,0.00045000000000001983,1.3587,1.359146875,1.3588,1.3607994791666667,1.3600182738395103,1.3582754761604896,0.01816396774630996,0.007127632913101113,0.025521524301777076,50.37887340620692,,10.619655276192399,2.6837751594944748,8.880659150499879,-8.150990351612439,-16.134529416482263,11.31480941682093,1.957630373506892,-4.385924147100105,1.36025,1.3571,-1,2,0,0.0,0.2500000000005276,1.2500000000004174,0,10.619655276192399,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,True,,,False,False,False,False,1.35995,1.35745,True,846.0,1.359,1.35855,False,0,17,-1.3019526725787318,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.4603174603174469,1.1454545454545277,0.7090909090909443,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.3589,0.00035000000000001696,0.0005250000000000254
2026-08-27 15:15:00-04:00,1.3589,1.359,1.35875,1.35875,848,0.0001500000000000945,0.0002500000000000835,9.999999999998899e-05,0.0,1.0,0.3999999999998224,88,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.4761904761904963,0.4285714285714185,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00037916666666667115,0.00031250000000004885,0.0004437500000000205,1.358775,1.3591374999999999,1.3588203125,1.3607690104166668,1.3600224435010213,1.3582525564989785,0.02851072831115212,0.010116710045885836,0.02851072831115212,48.64485229898276,,20.556045219595333,-2.6837751594944748,5.799217629100733,-8.662052253197931,-0.20742067808180797,10.269808252609085,2.4027056409519676,-4.42676511422539,1.36025,1.3571,-1,0,1,-0.7500000000004725,-0.2500000000005276,-0.2500000000005276,0,9.936389943402935,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,True,846.0,1.359,1.35855,False,0,18,-1.347650729960346,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.4761904761904963,1.1454545454545277,0.6909090909090879,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.35875,0.00031250000000004885,0.0004687500000000733
2026-08-27 15:30:00-04:00,1.35875,1.35885,1.35865,1.3588,849,5.0000000000105516e-05,0.00019999999999997797,4.999999999988347e-05,9.999999999998899e-05,0.2499999999994449,0.5,89,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.4603174603174469,0.4761904761904963,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.0003583333333333309,0.0002875000000000516,0.000431250000000008,1.3588375,1.359121875,1.3588625,1.3607377604166666,1.360021158569015,1.3582225914309851,0.02368257077754907,0.02000372483153091,0.034719108615636214,49.26574235889909,,17.354024636223308,-4.467159061347291,11.911215431990305,-8.880659150561973,12.13243128300276,8.330295112707663,3.1738550538612107,-4.470298689508291,1.36025,1.3571,-1,0,2,0.2500000000005276,-0.7500000000004725,-0.49999999999994493,0,-3.2020205833720254,0,,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,True,846.0,1.359,1.35855,False,0,19,-1.4320961841641355,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.5079365079365247,1.1454545454545277,0.6363636363635997,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.3588,0.0002875000000000516,0.0004312500000000774
2026-08-27 15:45:00-04:00,1.3588,1.359,1.3585,1.35885,850,4.999999999988347e-05,0.0004999999999999449,0.0001500000000000945,0.00029999999999996696,0.30000000000022203,0.4,90,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.44444444444446796,0.4603174603174469,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00034166666666666606,0.00030000000000002247,0.00039687500000000486,1.358825,1.359059375,1.35889375,1.3607072916666667,1.359883403784388,1.3582353462156118,0.015405875847040689,0.004368830464082752,0.04115898174058198,49.91168781228718,,-3.5763343749890377,-17.35402463628126,8.880659150499879,-8.662052253197931,11.2383476892555,5.245332122432899,3.7152253688500094,-4.511916648208235,1.36025,1.3571,-1,1,0,0.24999999999941735,0.7500000000004725,-0.7499999999993623,0,-20.930359011212346,0,-1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,True,,,,,False,False,False,False,1.35995,1.35745,True,846.0,1.359,1.35855,False,0,20,-1.809566949346525,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.555555555555532,1.1454545454545277,0.6909090909090879,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.35885,0.00030000000000002247,0.0004500000000000337
2026-08-27 16:00:00-04:00,1.35885,1.3593,1.3588,1.35925,851,0.000400000000000178,0.0004999999999999449,4.999999999988347e-05,4.999999999988347e-05,0.09999999999977796,0.9000000000002221,91,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.3174603174602839,0.44444444444446796,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00034166666666666606,0.00036249999999998783,0.00039687500000000486,1.3589125,1.359040625,1.358934375,1.3606796875,1.3598321573350944,1.3582490926649056,0.015406088394161665,0.019085154279324845,0.017705504572388654,54.82027826179929,,23.629377730661176,-5.35582504284278,11.48199135475259,-7.858362277961184,14.490778302872695,3.2502773586880083,4.378800878112977,-4.550125760612345,1.36025,1.3571,-1,2,0,2.00000000000089,1.4999999999998348,1.4999999999998348,1,27.205712105650214,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,True,False,False,False,1.35995,1.35745,False,,,,False,0,21,-1.9065603915803506,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.4603174603174469,1.1454545454545277,0.7999999999999838,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.35925,0.00036249999999998783,0.0005437499999999817
2026-08-27 16:15:00-04:00,1.35925,1.3593,1.35905,1.3591,852,0.0001500000000000945,0.00024999999999986144,4.999999999988347e-05,4.999999999988347e-05,0.8000000000003553,0.19999999999964474,92,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.36507936507936173,0.3174603174602839,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.0003499999999999985,0.0003624999999999323,0.00037499999999998646,1.359,1.3589875,1.3589640625,1.36064765625,1.3596273241946035,1.3583476758053965,0.008278221837946255,0.02299506066096545,0.004599012132199625,52.75241078180174,,23.629377730661176,-14.875682001635374,8.443190929141682,-9.099005711039238,15.259111430639155,0.48568763716188884,4.879066878037108,-4.601013312143134,1.36025,1.3571,2,3,0,-0.7500000000004725,0.0,1.2500000000004174,0,0.0,0,,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,True,851.0,1.3593,1.3588,False,0,22,-2.2129495690831322,3,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.3809523809523407,1.1454545454545277,0.7999999999999838,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.3591,0.0003624999999999323,0.0005437499999998985
2026-08-27 16:30:00-04:00,1.3591,1.3593,1.3591,1.3592,853,9.999999999998899e-05,0.00019999999999997797,9.999999999998899e-05,0.0,0.5,1.0,93,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.3333333333333333,0.36507936507936173,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00033750000000000907,0.0003624999999999323,0.00035937499999998124,1.3591,1.3589499999999999,1.3590046875,1.3606161458333332,1.35945,1.3584499999999997,0.018396556164692116,0.025755178630565694,0.011037933698818538,53.98665953039555,,26.565051177075468,-10.619655276192399,11.48199135475259,-8.953470554299187,17.561868065852195,-2.096773477025313,5.460535868775794,-4.651919859639898,1.36025,1.3571,1,4,0,0.49999999999994493,0.0,0.24999999999941735,0,2.9356734464142917,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,True,851.0,1.3593,1.3588,False,0,0,-2.4176346088930294,4,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.36507936507936173,1.1454545454545277,0.7999999999999838,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.3592,0.0003624999999999323,0.0005437499999998985
2026-08-27 16:45:00-04:00,1.3592,1.3594,1.3592,1.3593,854,9.999999999998899e-05,0.00019999999999997797,9.999999999998899e-05,0.0,0.5,1.0,94,1.36025,824.0,1.3571,811.0,1.35995,824.0,1.35745,817.0,0.003149999999999986,0.30158730158730496,0.3333333333333333,1.3652,1.3583,0.006899999999999906,8,1.3652,1.35945,1.365,1.35865,0.8333333333333334,0.8333333333333334,0.0,,0.00032500000000000123,0.0002874999999999406,0.0003281249999999847,1.3592125,1.358946875,1.3590625,1.3605854166666667,1.359437370603956,1.358456379396044,0.025985195337378742,0.033343834724955175,0.01862655594980232,55.234042033536205,,29.357753542782536,-0.8951737101771906,16.122598777754956,-8.734949781359404,25.79539004529509,-4.071454493336564,6.336592562830333,-4.701299788909452,1.36025,1.3571,1,5,0,0.49999999999994493,0.49999999999994493,0.49999999999994493,0,2.7927023657070684,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-26 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-26 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-27 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-27 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-27 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-27 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-27 17:00:00-0400', tz='US/Eastern')}",1.35985,1.35855,1.3597,1.3571,1.36025,1.3571,True,,,,,,,False,False,False,False,1.35995,1.35745,False,,,,False,0,1,-2.4110297466109656,4,True,0,"[1.36025, 1.3571]","[1.36025, 1.3571, 1.3597, 1.3571, 1.35985, 1.35855]",False,0.0,0,False,0.0,0,0.0,0.714285714285674,0.3333333333333333,1.1454545454545277,0.8363636363636158,0.0,0.0,0.0,0.0,2026-08-27 09:15:00-04:00,1,1.3597,2026-08-27 11:45:00-04:00,False,True,,,,,False,False,False,False,False,0,GBPUSD,1.3593,0.0002874999999999406,0.00043124999999991087
